"Id","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","Target"
643,3,"5","5",NA,440,400,1,"1","17",7,45,"5","2",14145,0,0,108,2,"14",1621,7,"3","2","7",0,NA,"3",NA,"2","6",0,1984,"4","2",0,0,"1","2",1208,"3","3",91,"4","2","1","3",213,20,"3",45371.35516637,"3","2","3",995,NA,"15","1",2,1998,"4",64,1621,8,"1","3",0,"3",0,1,"5",200081025,0,"9",5,2006,"5","2",0,"3",0,1984,"1","4",202500
644,2,"5","5",NA,866,0,1,"1","16",8,102,"5","2",13891,0,0,0,2,"13",1710,5,"3","2","7",0,"3","4",NA,"3","6",1,2007,"4","2",0,0,"1","2",1710,NA,"1",107,"4","2","5","3",1400,20,"3",1960002.04806137,"3","4","2",310,NA,"14","1",3,2008,"4",36,1710,6,"3","3",0,"3",0,1,"5",192959881,436,"7",1,2008,"6","2",0,"3",0,2007,"1","4",372402
645,1,"5","5",NA,884,0,1,"1","13",5,64,"5","6",9230,0,1,0,1,"9",1200,8,"3","2","7",0,NA,"2","3","2","6",0,1977,"4","2",0,0,"1","3",864,NA,"4",71,"4","2","1","2",661,20,"4",436921.023877333,"3","4","3",203,NA,"9","3",2,1998,"4",36,1200,6,"3","3",0,"3",0,1,"5",85192900,166,"9",10,2006,"5","2",0,"3",0,1965,"1","4",146000
646,3,"5","5",NA,490,0,1,"1","13",5,0,"5","2",10200,0,0,0,1,"14",1086,7,"3","2","7",0,NA,"2","2","2","2",0,1989,"4","2",0,0,"1","3",1086,NA,"4",85,"4","2","5","3",320,20,"4",102399.089789166,"3","2","4",404,NA,"15","3",2,2003,"4",36,1086,6,"1","3",0,"4",362,1,"5",104040000,104,"9",5,2010,"5","2",0,"3",0,1954,"1","4",144900
647,3,"5","5",NA,736,0,1,"1","6",9,142,"5","2",11050,677,1,253,2,"13",2153,5,"3","2","7",0,"1","2",NA,"3","6",2,2000,"4","2",0,0,"1","1",1440,NA,"1",NA,"4","2","5","5",904,60,"3",817215.452838522,"6","4","3",536,NA,"14","1",3,2000,"4",64,1476,8,"3","1",0,"1",0,1,"5",122102500,204,"9",5,2009,"5","2",0,"3",0,2000,"1","4",313000
648,3,"5","5",NA,379,0,2,"1","18",3,0,"5","6",5790,765,0,0,2,"13",1605,6,"3","1","7",0,NA,"3",NA,"2","6",0,1915,"4","2",0,0,"1","3",840,NA,"2",60,"5","2","1","3",0,50,"3",0.929626662131574,"6","3","4",840,NA,"14","3",1,1950,"4",64,840,8,"6","2",0,"4",0,0,"3",33524100,0,"9",5,2010,"5","2",202,"3",0,1915,"1","4",107400
649,2,"1","5",NA,240,0,1,"1","13",5,0,"5","2",9717,0,0,366,1,"9",1078,6,"3","2","7",0,NA,"3",NA,"2","5",0,1950,"4","2",0,0,"1","3",1078,NA,"4",68,"4","2","5","3",49,20,"4",2400.74589374374,"3","4","3",0,NA,"9","3",1,1996,"4",25,1078,5,"3","1",0,"3",1029,1,"5",94420089,0,"9",4,2010,"5","2",112,"3",0,1950,"1","4",142125
650,3,"5","5",NA,478,0,1,"1","17",7,0,"5","2",11880,0,0,0,2,"10",1601,5,"3","2","7",0,"5","2",NA,"2","6",1,1978,"4","2",0,0,"1","2",1271,NA,"3",82,"4","2","5","7",704,20,"4",495615.652398905,"3","2","4",567,NA,"11","5",2,1978,"1",49,1601,7,"1","3",0,"4",0,0,"5",141134400,206,"1",4,2009,"1","2",0,"3",0,1978,"1","4",157000
651,3,"5","5",NA,514,0,1,"1","13",6,76,"5","2",9500,0,1,0,1,"10",1394,5,"3","2","7",185,"3","2",NA,"2","6",2,1963,"4","2",0,0,"1","2",1394,NA,"3",NA,"4","2","5","3",609,20,"4",370880.101901677,"3","2","4",785,NA,"11","3",2,1963,"1",36,1394,6,"2","1",0,"4",0,1,"5",90250000,247,"9",7,2009,"5","2",0,"3",0,1963,"1","4",159000
652,3,"5","5",NA,768,0,1,"1","8",9,64,"5","2",13286,0,0,327,2,"6",1698,5,"3","2","7",0,"3","4",NA,"3","6",1,2007,"4","2",0,0,"1","1",1698,NA,"1",86,"4","2","5","3",1234,20,"1",1522755.68019813,"3","4","4",464,NA,"6","1",3,2008,"1",64,1698,8,"3","3",0,"1",0,1,"5",176517796,340,"9",2,2009,"5","2",0,"3",0,2007,"1","4",320000
653,4,"5","5",NA,576,0,1,"1","20",7,96,"5","2",10380,1177,1,201,2,"10",2730,5,"3","2","7",0,"5","2","3","2","1",1,1987,"4","2",0,0,"1","1",1502,NA,"4",86,"4","2","5","3",28,60,"3",781.793028146605,"6","2","2",0,NA,"11","1",2,1987,"1",64,1553,8,"4","3",0,"3",1474,1,"5",107744400,172,"9",8,2007,"5","2",0,"3",0,1986,"1","4",301000
654,2,"5","5",NA,538,0,1,"5","7",8,0,"5","2",4750,0,0,123,2,"13",1625,5,"3","2","7",153,"3","4",NA,"3","6",1,2006,"2","2",0,0,"1","1",1573,NA,"3",44,"5","2","5","3",1573,120,"3",2474330.60520292,"3","4","2",0,NA,"14","1",2,2007,"1",25,1625,5,"3","3",1,"3",0,1,"5",22562500,481,"9",12,2007,"4","2",0,"3",0,2006,"2","4",235000
655,3,"5","5",NA,862,0,1,"1","16",8,185,"5","2",11362,0,0,125,2,"9",1836,5,"3","2","7",0,"3","4",NA,"3","6",1,2004,"4","2",0,0,"1","1",1836,NA,"1",107,"4","2","5","3",1039,20,"3",1079522.97031383,"3","2","3",797,NA,"9","1",3,2005,"1",49,1836,7,"3","2",0,"3",0,1,"5",129095044,42,"9",3,2009,"5","2",0,"3",0,2004,"1","4",280000
656,2,"5","5",NA,288,0,1,"1","13",5,0,"5","2",7800,0,0,0,1,"14",912,5,"3","2","7",0,NA,"3",NA,"2","4",0,1964,"4","2",0,0,"1","3",912,NA,"4",66,"4","2","5","3",312,20,"4",97344.9774781137,"3","2","4",0,NA,"15","5",1,1964,"1",25,912,5,"5","2",0,"4",600,0,"5",60840000,0,"9",11,2006,"1","2",0,"3",0,1964,"1","4",115000
657,3,"5","5",NA,384,0,1,"1","13",6,0,"5","2",9200,0,0,426,1,"7",1136,6,"3","2","7",0,"3","3",NA,"2","6",1,1965,"4","2",0,0,"1","2",1136,NA,"4",80,"4","2","5","3",892,20,"4",795664.571911982,"3","2","4",244,NA,"7","5",1,1965,"4",25,1136,5,"5","3",0,"4",0,1,"5",84640000,0,"9",7,2008,"5","2",0,"3",0,1965,"1","4",140000
658,2,"2","5",NA,468,0,2,"1","18",7,0,"2","6",6120,752,0,90,2,"4",1774,5,"3","2","3",0,"5","3",NA,"1","6",2,1931,"4","2",0,0,"1","3",952,NA,"4",51,"5","2","5","1",0,50,"4",-0.278507641327463,"1","2","4",952,NA,"16","3",2,1950,"4",64,1022,8,"6","3",0,"4",0,0,"5",37454400,0,"9",4,2008,"1","2",205,"3",0,1931,"1","4",129900
659,4,"5","5",NA,779,0,1,"1","14",9,30,"5","4",14774,1177,1,668,2,"13",2599,5,"3","2","7",0,"5","2",NA,"3","6",1,1999,"4","2",0,0,"1","1",1393,NA,"3",108,"4","2","1","3",0,60,"3",-0.0669217799566198,"6","2","4",1393,NA,"14","1",3,1999,"1",100,1422,10,"6","1",0,"3",0,0,"5",218271076,165,"9",5,2010,"5","2",0,"3",0,1999,"1","4",333168
660,2,"5","5",NA,648,0,1,"5","1",7,20,"5","2",4045,0,0,161,2,"13",1500,5,"3","2","7",0,"3","2",NA,"3","6",1,2006,"4","2",0,0,"1","1",1356,NA,"3",53,"4","2","5","3",1070,120,"3",1144899.31956381,"3","4","1",286,NA,"14","1",3,2006,"4",36,1500,6,"3","2",0,"3",0,1,"5",16362025,45,"7",10,2006,"6","2",0,"3",0,2006,"1","4",246578
661,2,"1","2",NA,270,0,1,"1","18",6,113,"2","6",5684,0,0,0,1,"14",813,8,"1","2","7",0,NA,"3",NA,"1","6",0,1932,"4","2",0,0,"1","3",813,NA,"4",70,"5","2","5","3",0,30,"4",0.923705605652839,"3","4","4",813,NA,"15","1",1,2005,"4",25,813,5,"6","3",0,"3",0,0,"5",32307856,0,"9",6,2006,"5","2",0,"3",0,1930,"1","4",110000
662,2,"1","5",NA,216,0,1,"1","18",5,20,"2","6",5400,0,0,0,1,"14",691,6,"1","2","7",0,NA,"3",NA,"1","6",0,1920,"4","2",0,0,"1","3",691,NA,"2",60,"4","2","1","3",0,30,"4",-0.279322127990765,"3","2","4",691,NA,"15","1",1,1950,"4",16,691,4,"6","2",0,"1",0,0,"5",29160000,0,"9",1,2007,"1","2",94,"3",0,1920,"1","4",86000
663,2,"5","5",NA,474,0,1,"4","16",7,27,"5","4",2448,862,1,0,2,"13",1626,5,"3","2","7",0,NA,"4",NA,"3","6",0,2003,"4","2",0,0,"1","2",764,NA,"3",36,"4","2","5","3",573,160,"3",328328.891349921,"6","2","4",191,NA,"16","1",2,2004,"4",36,764,6,"3","3",0,"3",0,1,"5",5992704,106,"9",10,2008,"5","2",0,"3",0,2003,"1","4",154000
664,3,"5","5",NA,529,0,1,"1","21",7,140,"5","2",8640,0,0,0,2,"13",1372,5,"3","2","7",0,NA,"3",NA,"3","6",0,2008,"4","2",0,0,"1","1",1372,NA,"1",72,"2","2","5","3",0,20,"3",1.78503759216736,"3","2","4",1372,NA,"14","1",2,2008,"4",36,1372,6,"6","2",0,"3",0,0,"5",74649600,0,"7",5,2008,"6","2",0,"3",0,2007,"1","4",250580
665,3,"5","5",NA,576,0,1,"1","19",5,0,"5","6",14175,0,1,304,1,"6",1437,6,"3","2","4",0,"5","3",NA,"2","6",1,1999,"1","2",0,0,"1","3",1188,NA,"4",NA,"4","2","1","3",988,20,"4",976145.313129084,"3","2","4",200,NA,"15","3",2,1987,"4",36,1437,6,"5","2",0,"4",0,1,"5",200930625,0,"9",11,2006,"5","2",0,"3",0,1956,"2","4",168000
666,3,"5","5",NA,440,0,1,"4","15",6,0,"5","2",2280,601,1,87,2,"10",1456,6,"3","2","7",0,"5","3",NA,"2","6",1,1976,"4","2",0,0,"1","3",855,NA,"3",24,"4","2","3","3",566,160,"4",320356.807239205,"6","2","4",289,NA,"3","5",2,1976,"4",49,855,7,"1","2",0,"4",0,0,"5",5198400,0,"9",7,2009,"5","2",0,"3",0,1976,"1","4",148500
667,4,"5","5",NA,792,0,2,"3","13",5,152,"5","6",8944,0,0,0,2,"10",1584,5,"3","2","5",0,NA,"3",NA,"2","6",0,1967,"4","2",0,0,"1","3",1584,NA,"4",65,"4","2","5","3",0,90,"4",-0.813424578592408,"3","2","4",1584,NA,"11","5",3,1967,"4",64,1584,8,"6","3",0,"4",0,0,"5",79995136,0,"9",4,2009,"5","2",0,"3",0,1967,"1","4",124000
668,2,"1","2",NA,160,0,1,"1","18",5,0,"2","6",9439,336,0,0,1,"14",1248,5,"3","2","7",0,NA,"3",NA,"2","6",0,1957,"4","2",0,0,"1","3",912,NA,"4",52,"5","2","5","3",324,50,"4",104978.553148502,"1","2","4",588,NA,"15","3",1,1950,"4",36,912,6,"4","3",0,"4",0,0,"5",89094721,0,"9",3,2007,"5","2",192,"3",0,1930,"1","4",87000
669,3,"5","5",NA,450,0,1,"1","19",5,0,"5","2",8724,0,0,0,1,"13",894,5,"3","2","7",0,"4","3",NA,"2","6",1,1968,"4","2",0,0,"1","1",894,NA,"3",109,"4","2","5","3",492,20,"4",242063.866451884,"3","2","4",402,NA,"14","3",2,1968,"4",25,894,5,"2","3",0,"4",0,0,"5",76108176,0,"9",5,2007,"5","2",0,"3",0,1968,"1","4",129000
670,2,"1",NA,"1",0,0,1,"1","18",4,20,NA,NA,4118,0,0,0,1,"14",693,4,"1","1","7",0,NA,"3",NA,"2","6",0,NA,"1","2",0,0,"1",NA,693,NA,"4",153,"5","2","1","2",0,30,"4",0.794656467980533,"3","2","4",693,NA,"15","2",0,1950,"1",16,693,4,"6","3",0,"2",0,0,"5",16957924,0,"9",3,2006,"5","4",0,"3",0,1941,"2","4",52500
671,3,"5","5",NA,606,0,1,"1","16",9,95,"5","2",10159,0,1,168,2,"13",1940,5,"3","2","7",0,"3","4",NA,"3","6",1,2010,"4","2",0,0,"1","1",1930,NA,"1",83,"4","2","5","3",1646,20,"1",2709314.25959231,"3","4","1",284,NA,"14","1",3,2010,"1",64,1940,8,"3","1",0,"1",0,1,"5",103205281,450,"7",4,2010,"6","2",0,"3",0,2009,"1","4",395192
672,3,"5","5",NA,312,0,1,"1","4",6,0,"5","6",6435,605,0,0,1,"9",1577,5,"3","2","7",0,"3","3",NA,"1","6",1,1939,"4","2",0,0,"1","3",972,NA,"4",65,"4","2","5","7",0,50,"4",1.16418801670039,"1","2","4",972,NA,"9","3",1,1950,"4",36,972,6,"6","1",0,"2",0,0,"5",41409225,0,"9",10,2006,"5","2",0,"3",0,1939,"1","4",140200
673,3,"5","5",NA,403,0,1,"1","20",6,26,"5","2",11200,0,0,165,2,"14",1298,5,"3","2","7",0,"5","2",NA,"2","6",1,1985,"4","2",0,0,"1","3",1298,NA,"3",NA,"4","2","5","3",1258,20,"3",1582564.18179844,"3","2","4",40,NA,"16","5",2,1985,"4",25,1298,5,"3","2",0,"3",0,1,"5",125440000,85,"9",5,2006,"5","2",0,"3",0,1985,"1","4",180000
674,4,"5","5",NA,720,0,1,"1","13",5,0,"5","6",8520,475,0,0,2,"4",1385,4,"3","2","7",0,NA,"3","3","2","6",0,2000,"4","2",0,0,"1","3",910,NA,"4",71,"4","2","1","1",507,50,"4",257048.106053806,"1","2","4",403,NA,"15","2",2,1952,"4",36,910,6,"5","2",0,"4",0,0,"2",72590400,0,"9",6,2010,"5","2",0,"3",0,1952,"1","4",166000
675,2,"5","5",NA,525,0,1,"5","8",6,28,"5","3",3675,0,0,0,1,"13",1072,5,"3","2","7",0,NA,"2",NA,"3","6",0,2005,"4","2",0,0,"1","2",547,NA,"3",35,"5","2","5","3",459,180,"4",210679.725634201,"8","2","2",88,NA,"14","1",2,2005,"4",25,1072,5,"3","3",0,"4",0,1,"5",13505625,80,"9",6,2008,"5","2",0,"3",0,2005,"1","4",148000
676,3,"5","5",NA,858,0,1,"1","16",9,66,"5","2",14948,1237,1,126,2,"13",2713,5,"3","2","7",0,"3","4",NA,"3","6",1,2008,"4","2",0,0,"1","1",1452,NA,"1",67,"4","2","5","3",1330,60,"1",1768900.00548581,"6","4","1",122,NA,"14","1",3,2008,"1",121,1476,11,"3","3",0,"1",0,1,"5",223442704,268,"7",11,2008,"6","2",0,"3",0,2008,"1","4",446261
677,3,"5","5",NA,264,0,1,"1","13",5,0,"5","2",9477,0,0,0,1,"7",892,5,"3","2","7",0,NA,"2","2","2","6",0,1966,"4","2",0,0,"1","2",864,NA,"4",NA,"4","2","1","3",340,20,"4",115598.942789447,"3","2","4",524,NA,"7","5",1,1966,"4",25,892,5,"5","3",0,"4",0,0,"5",89813529,65,"9",10,2008,"5","2",0,"3",0,1966,"1","4",110000
678,2,"5","5",NA,624,0,1,"1","4",6,0,"5","6",6000,390,0,210,1,"9",1176,9,"1","2","7",0,NA,"3",NA,"1","6",0,1999,"4","2",0,0,"1","3",698,NA,"4",50,"5","2","5","3",0,50,"3",1.70038194316197,"1","2","4",698,NA,"9","5",2,2000,"4",16,786,4,"6","1",0,"4",0,0,"5",3.6e+07,0,"9",7,2009,"5","2",0,"3",0,1937,"1","4",134900
679,2,"5","5",NA,626,0,1,"4","16",7,62,"5","2",5001,0,0,172,2,"13",1314,5,"3","2","7",0,"3","4",NA,"3","6",1,2008,"4","2",0,0,"1","2",1314,NA,"3",34,"4","2","5","3",904,120,"3",817215.704928842,"3","2","4",410,NA,"14","1",2,2008,"1",36,1314,6,"3","2",0,"3",0,1,"5",25010001,166,"9",7,2009,"5","2",0,"3",0,2007,"1","4",230000
680,2,"5","5",NA,572,0,1,"1","8",5,0,"5","6",8172,0,0,0,1,"15",864,7,"1","2","7",0,NA,"3",NA,"2","6",0,1957,"4","2",0,0,"1","3",864,NA,"4",60,"4","2","5","3",167,20,"4",27889.09133833,"3","4","4",697,NA,"11","5",2,1990,"4",25,864,5,"5","1",0,"4",0,1,"5",66781584,0,"9",4,2006,"5","2",0,"3",0,1955,"1","4",115000
681,3,"5","5",NA,388,0,1,"1","9",7,75,"5","2",15384,702,1,100,2,"13",1490,5,"3","2","7",0,"3","3",NA,"3","6",1,2004,"4","2",0,0,"1","1",788,NA,"3",60,"4","2","5","7",724,60,"3",524176.132025085,"6","2","1",64,NA,"14","1",2,2005,"1",64,788,8,"3","1",0,"3",0,1,"5",236667456,0,"9",2,2008,"5","2",0,"3",0,2004,"1","4",184000
682,4,"5",NA,NA,0,0,1,"1","18",6,98,NA,NA,5586,110,0,0,1,"9",1198,7,"1","2","7",0,NA,"3","3","1","6",0,NA,"1","2",0,0,"1",NA,901,NA,"4",60,"5","2","5","2",0,50,"4",-0.92729461968672,"1","2","4",901,NA,"9","3",0,1998,"1",49,1088,7,"6","1",0,"4",0,0,"5",31203396,0,"3",9,2008,"1","2",0,"3",0,1920,"1","4",79900
683,3,"5","5",NA,572,0,1,"5","11",5,110,"5","2",4224,0,0,100,1,"6",1060,7,"3","2","7",0,"5","3",NA,"3","6",1,1976,"4","2",0,0,"1","3",1040,NA,"3",44,"5","2","5","3",840,120,"4",705600.791485492,"3","2","4",200,NA,"6","5",2,1976,"4",36,1060,6,"3","1",0,"4",0,1,"5",17842176,0,"9",6,2007,"5","2",0,"3",0,1976,"1","4",129900
684,3,"5","5",NA,800,0,1,"1","24",8,44,"5","2",9520,0,0,192,2,"13",1646,5,"3","2","7",0,"3","4",NA,"3","6",1,2008,"2","2",0,0,"1","2",1638,NA,"3",71,"4","2","5","3",1513,20,"3",2289169.08773959,"3","2","2",125,NA,"14","1",3,2008,"1",49,1646,7,"3","1",0,"3",0,1,"5",90630400,338,"7",4,2008,"6","2",0,"3",0,2007,"1","4",293077
685,3,"5","5",NA,299,0,1,"1","13",5,32,"5","2",15870,0,0,240,1,"13",1096,5,"3","2","7",0,NA,"3",NA,"2","5",0,1969,"4","2",0,0,"1","1",1096,NA,"4",NA,"4","2","1","3",75,20,"4",5623.16385137761,"3","2","3",230,NA,"11","1",1,1969,"1",36,1096,6,"2","1",0,"4",791,1,"5",251856900,0,"9",3,2006,"1","2",0,"3",0,1969,"1","4",138800
686,2,"5","5",NA,240,0,1,"1","19",5,0,"5","6",10200,0,0,168,1,"14",672,8,"1","2","7",0,NA,"3","1","3","6",0,1940,"4","2",0,0,"1","3",672,NA,"4",60,"4","2","5","3",0,30,"4",-0.646932329686899,"3","2","4",672,NA,"15","1",1,1997,"4",16,672,4,"6","3",0,"4",0,0,"5",104040000,0,"9",8,2008,"5","2",0,"3",0,1940,"1","4",108000
687,2,"1","5",NA,504,54,1,"1","10",5,0,"5","3",8712,0,0,0,1,"14",1044,5,"1","1","7",0,NA,"3",NA,"2","6",0,1952,"1","1",0,0,"1","3",540,"3","4",66,"1","2","5","3",0,20,"2",0.919741225687195,"3","4","1",540,NA,"15","5",2,1952,"4",16,1044,4,"6","3",0,"2",0,0,"5",75898944,0,"9",6,2010,"3","2",0,"3",0,1952,"2","4",55993
688,2,"1","5",NA,297,0,1,"1","13",6,44,"5","2",9000,0,0,0,1,"14",1196,5,"3","2","7",0,"3","2",NA,"2","6",1,1956,"4","2",0,0,"1","2",1196,NA,"3",72,"4","2","5","3",616,20,"4",379457.090317891,"3","2","4",580,NA,"15","3",1,1956,"4",36,1196,6,"4","3",0,"4",0,1,"5",8.1e+07,74,"9",5,2008,"5","2",0,"3",0,1956,"1","4",139000
689,3,"5","5",NA,626,0,1,"1","6",7,60,"5","2",8500,0,0,192,2,"13",1422,5,"3","2","7",0,NA,"2",NA,"3","6",0,2004,"4","2",0,0,"1","2",1422,NA,"3",63,"4","2","3","3",0,20,"3",-1.01696557581521,"3","2","1",1422,NA,"14","1",2,2004,"4",49,1422,7,"6","1",0,"3",0,0,"5",72250000,106,"9",11,2007,"5","2",0,"3",0,2004,"1","4",179600
690,4,"5","5",NA,484,0,1,"1","17",5,96,"5","2",10304,780,1,448,2,"10",1868,7,"3","2","7",0,"5","2",NA,"2","6",1,1976,"4","2",0,0,"1","3",780,NA,"4",NA,"4","2","2","5",381,60,"4",145160.295612605,"6","2","4",399,NA,"11","1",2,1976,"1",81,1088,9,"1","3",0,"3",0,1,"3",106172416,44,"9",10,2009,"5","2",0,"3",0,1976,"1","4",197500
691,3,"5","5",NA,908,0,1,"1","16",8,39,"5","2",11146,0,0,169,2,"13",1717,5,"3","2","7",0,"3","4",NA,"3","6",1,2006,"4","2",0,0,"1","2",1709,NA,"1",87,"4","2","5","3",0,20,"3",-0.395060724390206,"3","2","1",1709,NA,"14","1",3,2006,"1",49,1717,7,"6","3",0,"3",0,0,"5",124233316,250,"9",7,2009,"5","2",0,"3",0,2006,"1","4",255500
692,2,"1","5",NA,440,0,1,"1","10",4,0,"5","6",4800,0,0,0,1,"9",1196,7,"3","2","7",0,NA,"3",NA,"2","6",0,1957,"4","2",0,0,"1","3",1196,NA,"4",40,"5","2","5","3",197,30,"4",38809.567093163,"3","2","4",999,NA,"9","1",2,1990,"4",25,1196,5,"4","3",0,"4",0,1,"5",23040000,0,"9",7,2007,"5","2",0,"3",0,1916,"1","4",109900
693,3,"5","5",NA,462,0,1,"1","9",7,28,"5","2",9084,677,1,0,2,"13",1632,5,"3","2","7",0,"5","3",NA,"3","6",1,1998,"4","2",0,0,"1","1",935,NA,"3",63,"4","2","5","3",0,60,"4",1.28661729813608,"6","4","4",935,NA,"14","3",2,1998,"1",64,955,8,"6","3",0,"4",0,0,"5",82519056,0,"9",6,2006,"5","2",0,"3",0,1998,"1","4",176500
694,2,"5","5","2",400,0,1,"1","21",7,113,"5","2",7500,0,0,0,2,"13",1221,5,"3","2","7",0,NA,"3",NA,"3","6",0,2004,"4","2",0,0,"1","2",1221,NA,"3",62,"2","2","5","3",410,20,"3",168099.759947588,"3","2","4",811,NA,"14","1",2,2005,"4",36,1221,6,"3","1",0,"3",0,1,"5",56250000,0,"9",10,2009,"5","2",0,"3",0,2004,"1","4",185000
695,3,"5","5",NA,300,0,1,"1","19",5,0,"5","2",8978,0,0,147,1,"10",948,5,"3","2","7",0,NA,"3",NA,"3","6",0,1968,"4","2",0,0,"1","3",948,NA,"4",NA,"4","2","1","3",0,20,"4",0.420975469740099,"3","2","4",948,NA,"11","5",1,1968,"1",36,948,6,"6","1",0,"4",0,0,"5",80604484,0,"9",5,2007,"4","2",0,"3",0,1968,"1","4",108000
696,4,"5","5",NA,576,0,1,"1","23",4,44,"5","6",7804,653,0,431,2,"15",1981,3,"3","2","4",0,"5","3","3","1","6",2,1981,"4","2",0,0,"1","3",1122,NA,"4",65,"4","2","5","3",622,50,"4",386885.425068086,"1","2","4",500,NA,"11","5",2,1950,"4",49,1328,7,"2","3",0,"3",0,1,"5",60902416,0,"9",12,2009,"5","2",0,"3",0,1928,"1","4",135000
697,3,"5","5",NA,612,0,1,"1","17",6,131,"5","2",10240,0,0,384,2,"10",1686,6,"3","2","7",0,"5","2",NA,"2","4",1,1980,"4","2",0,0,"1","3",1686,NA,"3",79,"4","2","5","3",625,20,"4",390624.097616023,"3","2","4",0,NA,"11","5",2,1980,"4",49,1686,7,"2","1",0,"4",1061,1,"3",104857600,157,"9",5,2006,"5","2",0,"3",0,1980,"1","4",207500
698,2,"5","5",NA,576,0,1,"5","16",9,82,"5","2",7658,0,0,196,2,"9",1752,5,"3","2","7",0,"3","2",NA,"3","6",1,2005,"4","2",0,0,"1","2",1752,NA,"1",61,"4","2","5","3",456,120,"1",207934.466389371,"3","4","4",1296,NA,"9","1",2,2005,"4",36,1752,6,"3","2",0,"1",0,1,"5",58644964,412,"9",2,2010,"5","2",0,"3",0,2005,"1","4",319900
699,3,"5","5",NA,440,0,1,"1","5",6,0,"5","2",8816,0,0,0,1,"7",1052,7,"3","2","7",0,NA,"2","3","2","6",0,1971,"4","2",0,0,"1","3",1010,NA,"4",80,"4","2","5","3",504,80,"4",254016.851973505,"8","2","1",506,NA,"7","3",2,1971,"4",36,1052,6,"3","3",0,"4",0,1,"5",77721856,80,"9",6,2010,"5","2",0,"3",0,1971,"1","4",155000
700,2,"5","5",NA,600,0,1,"1","6",5,0,"5","6",7200,0,0,215,1,"9",894,5,"3","2","7",0,NA,"3",NA,"2","6",0,1985,"3","2",0,0,"1","2",894,NA,"4",60,"4","2","5","3",777,20,"4",603728.188606735,"3","4","1",117,NA,"9","5",2,1972,"4",36,894,6,"5","2",0,"4",0,0,"5",51840000,0,"9",9,2009,"5","2",0,"3",0,1972,"1","4",123000
701,4,"3","4","1",440,0,2,"2","18",6,60,"4","6",9142,1020,0,0,2,"1",1928,8,"3","1","7",0,NA,"3",NA,"5","6",0,1910,"4","2",0,0,"1","3",1020,NA,"2",69,"5","2","5","3",0,190,"4",0.0476350225569146,"6","2","4",1020,NA,"1","3",1,1950,"4",81,908,9,"6","2",0,"2",0,0,"2",83576164,0,"9",4,2006,"5","2",112,"3",0,1910,"1","4",137000
702,3,"5","5",NA,484,0,1,"4","21",7,44,"5","6",2572,720,1,0,2,"9",1416,5,"3","2","7",0,NA,"3",NA,"3","6",0,1999,"4","2",0,0,"1","3",696,NA,"3",24,"2","2","3","3",604,160,"3",364815.847807753,"6","4","4",92,NA,"9","1",2,1999,"4",36,696,6,"1","1",0,"3",0,1,"5",6615184,0,"9",5,2010,"5","2",0,"3",0,1999,"1","4",155000
703,2,"5","5",NA,240,0,1,"1","13",5,18,"5","2",8923,0,0,0,1,"14",1008,7,"3","2","7",0,NA,"3",NA,"2","6",0,1953,"4","2",0,0,"1","3",1008,NA,"4",66,"4","2","5","3",643,20,"4",413449.030045474,"3","2","4",365,NA,"15","3",1,2006,"4",36,1008,6,"2","1",0,"3",0,1,"5",79619929,0,"9",5,2007,"5","2",0,"3",0,1953,"1","4",134500
704,4,"5","5",NA,252,2500,1,"1","7",7,60,"5","2",9042,1152,0,0,2,"6",2340,9,"3","2","7",0,"3","3","1","5","6",2,1941,"4","2",0,0,"1","2",1152,"3","4",66,"4","2","5","3",275,70,"1",75625.3879119694,"6","2","4",877,NA,"6","1",1,2006,"4",81,1188,9,"3","1",0,"3",0,0,"3",81757764,0,"9",5,2010,"5","2",0,"3",0,1941,"1","2",266500
705,4,"5","5",NA,416,1200,1,"1","18",5,0,"5","6",10800,686,0,0,2,"9",1652,6,"3","2","7",0,NA,"3",NA,"3","6",0,1961,"4","2",0,0,"1","3",686,"3","2",60,"5","2","5","1",686,50,"4",470595.403878137,"1","2","4",0,NA,"9","5",1,1950,"4",49,966,7,"4","2",0,"4",0,1,"3",116640000,0,"9",6,2010,"5","2",196,"3",0,1915,"1","4",139000
706,3,"5","5",NA,343,0,1,"1","9",6,36,"5","2",8125,779,1,0,2,"7",1481,5,"3","2","7",0,"5","3",NA,"3","6",1,1994,"4","2",0,0,"1","1",702,NA,"3",65,"4","2","5","3",0,60,"4",-0.996014350861508,"6","2","4",702,NA,"7","3",2,1995,"4",36,702,6,"6","1",0,"4",0,0,"5",66015625,0,"9",3,2009,"5","2",0,"3",0,1994,"1","4",174000
